Year,EducationHistory,FirstGen,GraduationYear,ApproxAge,Masters,PhD,GraduateStudent,STEM,SocialScience,Humanities
84,"Wellesley College, Bachelor's Degree, 1984, Geology, Massachusetts Inst of Tech, PhD - Doctor of Philosophy, 2001, Geophysics",0,1984,60,0,1,0,0,0,1
85,"Wellesley College, Bachelor's Degree, 1985, Physics, Univ California-Los Angeles, Master's Degree",1,1985,59,1,0,0,1,0,0
85,"Wellesley College, Bachelor's Degree, 1986, Italian Culture, City University of New York-Hunter College, M.F.A., 1996, Photography, Wellesley College, B.A., Italian Culture; Economics Complement",1,1985,59,0,0,0,0,1,1
85,"Wellesley College, Bachelor's Degree, 1985, Biological Sciences, Wellesley College, Bachelor of Arts (B.A.), Biology/Biological Sciences, Univ California-Los Angeles, Master's Degree, 2004, Social Work, Psychiatric, Cornell Univ, JD - Juris Doctor, 1990, Law, Sea Education Association | SEA Semester, R/V Westward , Marine Sciences",0,1985,59,1,0,0,1,1,0
85,"Wellesley College, Bachelor's Degree, 1985, Economics, French Studies",0,1985,59,0,0,0,0,1,1
85,"Wellesley College, Bachelor's Degree, 1985, Political Science, Univ Virginia, JD - Juris Doctor, 1990, Law",0,1985,59,0,0,0,0,1,0
85,"Wellesley College, Bachelor's Degree, 1985, Computer Science, Economics, Univ Chicago, MBA - Master of Business Administration, 1990, Business Administration",0,1985,59,1,0,0,1,1,0
85,"Wellesley College, Bachelor's Degree, 1985, English, Georgetown University - Medical School, Other, 1995, Residency, Vanderbilt University, Other, 1994, Residency, Tulane Univ, MD - Doctor of Medicine, 1991, Medicine",0,1985,59,0,0,0,0,0,1
85,"Wellesley College, Bachelor's Degree, 1985, English, French, Vanderbilt University, Master of Arts (MA), 1989, English Language and Literature/Letters, Vanderbilt Univ, Master's Degree, 1989, Literature, English",0,1985,59,1,0,0,0,0,1
85,"Wellesley College, Bachelor's Degree, 1985, Economics",0,1985,59,0,0,0,0,1,0
85,"Wellesley College, Bachelor's Degree, 1985, Molecular and Cellular Biology, Johns Hopkins University, MD - Doctor of Medicine, 1989, Medicine",0,1985,59,0,0,0,1,0,0
85,"Wellesley College, Bachelor's Degree, 1985, Art History, Political Science, Boston University, Masters Cert., 1997, C/C++/Windows Development, The Woodstock Academy, 1981",0,1985,59,1,0,0,0,1,1
85,"Wellesley College, Bachelor's Degree, 1985, Independent Major",0,1985,59,0,0,0,0,0,0
85,"Wellesley College, BA, 1985, Psychology, University Michigan-Ann Arbor, PhD - Doctor of Philosophy, 1990, Psychology, University Michigan-Ann Arbor, Master's Degree, 1987, Psychology",0,1985,59,1,1,0,0,1,1
85,"Wellesley College, Bachelor's Degree, 1985, Economics, Univ Pennsylvania, Other, 2008, Graduate School of Banking, Princeton Univ, Master's Degree, 1987, Public Policy",0,1985,59,1,0,0,0,1,0
85,"Wellesley College, Bachelor's Degree, 1985, Physics, Univ California-Los Angeles, Master's Degree",0,1985,59,1,0,0,1,0,0
85,"Wellesley College, Bachelor's Degree, 1985, Religion, Montana State University, Master's Degree, Educational Admin",0,1985,59,1,0,0,0,1,1
85,"Wellesley College, Bachelor's Degree, 1985, English",0,1985,59,0,0,0,0,0,1
85,"Wellesley College, Bachelor's Degree, 1985, Molecular Biology, Karl School of Psychiatry, 1993, Psychiatry, Univ Louisville, MD - Doctor of Medicine, 1989, Medicine",0,1985,59,0,0,0,1,0,0
85,"Wellesley College, Bachelor's Degree, 1985, Studio Art, Escuela Española de Desarrollo Transpersonal, Master's Degree, 2010, Transpersonal Development, LiderHazGo Coaching, Other, 2008, Ontological Coaching",0,1985,59,1,0,0,0,0,1
86,"Wellesley College, Bachelor's Degree, 1986, Psychobiology, Mount Sinai Sch of Medicine, MD - Doctor of Medicine, 1990, Medicine",1,1986,58,0,0,0,0,0,0
86,"Wellesley College, Bachelor's Degree, 1986, Art Studio, Indiv-Major, Smith College, Master's Degree, 1995, History, Boston Univ, PhD - Doctor of Philosophy, 2009",1,1986,58,1,1,0,0,1,1
86,"Wellesley College, Bachelor's Degree, 1986, Molecular Biology, Univ Texas Southwestern, PhD - Doctor of Philosophy, 1995, Neuroscience, Teachers College, Columbia University, Master's Degree, 2012, 7-12 Science Education, Yale University, Master's Degree, Cell Biology",1,1986,58,1,1,0,1,1,1
86,"Wellesley College, Bachelor's Degree, 1986, Latin American Studies, Psychology",0,1986,58,0,0,0,0,1,1
86,"Wellesley College, Bachelor's Degree, 1986, Biological Chemistry, Univ California-Los Angeles, PhD - Doctor of Philosophy, 1993, Molecular Biology",0,1986,58,0,1,0,1,0,1
86,"Wellesley College, Bachelor's Degree, 1986, Psychobiology, Cornell Univ, MBA - Master of Business Administration, 1992",0,1986,58,1,0,0,0,0,0
86,"Wellesley College, Bachelor of Arts - BA, Economics and German, University of Washington, MA, 1997, Geography and Cartography",0,1986,58,0,0,0,0,1,1
86,"Wellesley College, Bachelor's Degree, 1986, Spanish, Tufts University, MD - Doctor of Medicine, 1992, Medicine",0,1986,58,0,0,0,0,0,1
86,"Wellesley College, Bachelor's Degree, 1986, English, Univ Chicago, PhD - Doctor of Philosophy, 1993, English, Univ Chicago, Master's Degree, 1988, English",0,1986,58,1,1,0,0,0,1
86,"Wellesley College, Bachelor's Degree, 1986, English, Univ Georgia Athens, Master's Degree, 1998, English, Simmons College, Master's Degree, 1989, Library Science",0,1986,58,1,0,0,0,0,1
86,"Wellesley College, Bachelor's Degree, 1986, Classical Civilization, Economics, Princeton Univ, Master's Degree, 1992, Public Administration",0,1986,58,1,0,0,0,1,0
87,"Wellesley College, Bachelor's Degree, 1987, Architecture, Art History, Univ Southern California, JD - Juris Doctor, 1995, Law",0,1987,57,0,0,0,0,1,1
87,"Wellesley College, Bachelor's Degree, 1987, French",0,1987,57,0,0,0,0,0,1
87,"Wellesley College, Bachelor's Degree, 1987, Psychobiology, Georgetown University - Medical School, MD - Doctor of Medicine, 1996, Fellowship in Multiple Sclerosis and Movement Disorders, Georgetown University - Medical School, MD - Doctor of Medicine, 1995, Neurology Residency, Georgetown Univ, MD - Doctor of Medicine, 1991",0,1987,57,0,0,0,0,0,0
87,"Wellesley College, Bachelor's Degree, 1987, French Cultural Studies, Political Science, Georgetown Univ, Master's Degree, 1999, Univ Miami, JD - Juris Doctor, 1991, Law",0,1987,57,1,0,0,0,1,1
87,"Wellesley College, Bachelor of Arts, 1987, cum laude, Economics and Chinese, Wellesley College, Bachelor's Degree, 1987, Chinese Language & Literature, Economics, Harvard Kennedy School, Masters in Public Policy, 1992, Human Services concentration, Harvard Univ, Master's Degree, 1992, Public Policy",0,1987,57,1,0,0,0,1,0
87,"Wellesley College, Bachelor's Degree, 1987, Political Science, University Michigan-Ann Arbor, MBA - Master of Business Administration, 2003, Marketing, University Michigan-Ann Arbor, Master's Degree, 1991",0,1987,57,1,0,0,0,1,0
87,"Wellesley College, Bachelor's Degree, 1987, Psychology, Wellesley College, B.A., Psychology, Johns Hopkins University, Master's Degree, 1991, International Relations, The George Washington University - Graduate School of Education and Human Development, Completed courses in curriculum and instruction and elementary literacy., The Johns Hopkins University - Paul H. Nitze School of Advanced International Studies (SAIS), M.A., International Relations",0,1987,57,1,0,0,0,1,0
87,"Wellesley College, Bachelor's Degree, 1987, Philosophy",0,1987,57,0,0,0,0,0,1
87,"University of Wisconsin-Madison, Doctor of Philosophy (Ph.D.), Curriculum and Instruction, Educational Psychology",0,1987,57,0,0,0,0,1,1
87,"Wellesley College, Bachelor's Degree, 1987, English, Univ Washington, Master's Degree, 1989, Education Studies",0,1987,57,1,0,0,0,1,1
87,"Wellesley College, Bachelor's Degree, 1987, English, Religion, Andover Newton Theo Sch, Master's Degree, 2007, Divinity Studies, Middlebury Coll, Master's Degree, 1996, English",0,1987,57,1,0,0,0,0,1
87,"Wellesley College, Bachelor's Degree, 1987, Art History, Political Science, Stanford University, Master's Degree, 1994, Art History",0,1987,57,1,0,0,0,1,1
87,"Wellesley College, Bachelor's Degree, 1987, Music, Medieval Studies, University of Illinois at Urbana-Champaign, Master's Degree, 2014, Library and Information Science, University of California, Berkeley, Historical Musicology",0,1987,57,1,0,0,0,0,1
87,"Wellesley College, Bachelor's Degree, 1987, Political Science, Boston University, JD - Juris Doctor, 1990, Law",0,1987,57,0,0,0,0,1,0
87,"Wellesley College, Bachelor's degree, 1987, Political Science and American Studies, Wellesley College, Bachelor's Degree, 1987, American Studies, Political Science, University of Massachusetts, Amherst, Master's degree, 1991, Sports Administration, Univ Massachusetts-Amherst, Master's Degree, 1991, Management",0,1987,57,1,0,0,0,1,1
87,"Wellesley College, Bachelor's Degree, 1987, English, Georgia State Univ, Master's Degree, 1995, Health, Georgia State Univ, MBA - Master of Business Administration, 1994, Health",0,1987,57,1,0,0,0,0,1
87,"Wellesley College, Bachelor of Arts - Summa Cum Laude, 1987, Biology/Biological Sciences, General, NYU MEDICAL CENTER, Vascular Surgery Fellowship, 1998, NYU MEDICAL CENTER , General Surgery Residency Program, 1997, UCSD MEDICAL CENTER , Plastic Surgery Research Fellow, 1995, Columbia university College of Physicians and Surgeons, Doctor of Medicine (M.D.), 1991, Medicine",0,1987,57,0,0,0,1,0,0
88,"Wellesley College, B.A., 1988, Cognitive Science, concentration in Psychology and Economics, Harvard University Graduate School of Education, Ed.M., 1994, Administration, Planning and Social Policy",1,1988,56,0,0,0,0,1,0
88,"Wellesley College, Bachelor's Degree, 1988, Cognitive Science, Harvard Univ, Master's Degree, 1994, Administration, Social Policy, and Planning",1,1988,56,1,0,0,0,0,0
88,"Wellesley College, B.A., 1988, American Studies, Univ South Carolina, JD - Juris Doctor, 1992, Law",1,1988,56,0,0,0,0,0,1
88,"Wellesley College, Bachelor's Degree, 1988, Psychology, Middlesex Community College",1,1988,56,0,0,0,0,1,0
88,"Wellesley College, Bachelor's Degree, 1988, Psychology, Simmons College, Master's Degree, 2006, Library Science",1,1988,56,1,0,0,0,1,0
88,"Wellesley College, Bachelor's Degree, 1988, Political Science, Smith College, Master's Degree, 1992, Social Work, Psychiatric, Georgetown Univ, Undergraduate Certificate, 2007, Non-Profit Administration",1,1988,56,1,0,0,0,1,0
88,"Wellesley College, BA, Art History, 1988, Art History, Child Psychology, Studio Art, Moore College of Art & Design, Master of Arts - MA, 2020, Arts Education, special populations, Waynflete School, 1984",0,1988,56,1,0,0,0,1,1
88,"Wellesley College, Bachelor's Degree, 1988, American Studies, San Jose State University, Masters, 2016, Library and Information Sciences",0,1988,56,1,0,0,0,0,1
88,"Wellesley College, Bachelor's Degree, 1988, Philosophy, Rutgers Univ Rutgers Coll, PhD - Doctor of Philosophy, 2001, Philosophy, Washington Univ, Master's Degree, 1991, Philosophy",0,1988,56,1,1,0,0,0,1
88,"Wellesley College, Bachelor's Degree, 1988, Psychology, Univ California-Irvine, MBA - Master of Business Administration, 1996, Finance",0,1988,56,1,0,0,0,1,0
88,"Wellesley College, Bachelor's Degree, 1988, Philosophy, Washington Univ., St. Louis, PhD - Doctor of Philosophy, 1994, Philosophy",0,1988,56,0,1,0,0,0,1
88,"Wellesley College, Bachelor's Degree, 1988, English, Medieval/Renaissance Studies, New York University, Master's Degree, 1997, University Michigan-Ann Arbor, JD - Juris Doctor, 1991, Law",0,1988,56,1,0,0,0,0,1
88,"Wellesley College, Bachelor's Degree, 1988, Economics",0,1988,56,0,0,0,0,1,0
88,"Wellesley College, Bachelor's Degree, 1988, Economics, University of Sheffield, Master's Degree, 2009, Psychology, Counseling, University of Sheffield, Bachelor's Degree, 2007, Psychology",0,1988,56,1,0,0,0,1,0
88,No school provided.,0,1988,56,0,0,0,0,0,0
88,"Wellesley College, Bachelor's Degree, 1988, Economics, Univ Virginia, MBA - Master of Business Administration, 1994, Marketing",0,1988,56,1,0,0,0,1,0
88,"Wellesley College, Bachelor of Arts (B.A.), 1988, Biological Sciences, Wellesley College, Bachelor's Degree, 1988, Biological Sciences, Duke University School of Medicine, MD, 1992, Duke Univ, MD - Doctor of Medicine, 1992, Medicine",0,1988,56,0,0,0,0,0,0
88,"Wellesley College, Bachelor's Degree, 1988, Classical Civilization, Psychobiology, Wellesley College, Psychobiology, Harvard Univ, Master's Degree, 1992, Education Administration, High, Boston College, PhD - Doctor of Philosophy, Education Studies",0,1988,56,1,1,0,0,1,1
88,"Wellesley College, Bachelor's Degree, 1988, Biological Chemistry, Harvard Univ, JD - Juris Doctor, 1994, Law, Kingswood-Oxford, 1984",0,1988,56,0,0,0,1,0,0
88,"Wellesley College, Bachelor's Degree, 1988, English, Yale University, PhD - Doctor of Philosophy, 1994, English, Yale University, Master's Degree, 1991, English, Philosophy",0,1988,56,1,1,0,0,0,1
88,"Wellesley College, Bachelor of Arts (B.A.), 1988, Political Science; cum laude, Wellesley College, Bachelor's Degree, 1988, Political Science, George Mason University, Masters of Public Administration, 1996, Concentration in Public Policy, George Mason Univ, Master's Degree, 1996, Public Policy, London School of Economics and Political Science, 1987, Geography, London School of Economics and Political Science",0,1988,56,1,0,0,0,1,0
88,"Wellesley College, Bachelor's Degree, 1988, Political Science, Russian, Harvard Univ, JD - Juris Doctor, 1991, Law",0,1988,56,0,0,0,0,1,1
88,"Wellesley College, Bachelor's Degree, 1989, Astronomy, Wellesley College, Bachelor of Arts - BA, Astronomy, Graduate coursework",0,1988,56,0,0,0,1,0,0
89,"Wellesley College, Bachelor's Degree, 1989, Political Science, Dartmouth Coll, Master's Degree, 2009",1,1989,55,1,0,0,0,1,0
89,"Wellesley College, Bachelor's Degree, 1989, English and Political Science",1,1989,55,0,0,0,0,1,1
89,"Wellesley College, Bachelor's Degree, 1989, Art History, Harvard Univ, Master's Degree, 1993, Theology, Northwestern Univ, Master's Degree, 1995, Art History, Northwestern Univ, PhD - Doctor of Philosophy, 2002, Art History",1,1989,55,1,1,0,0,1,1
89,"Wellesley College, Bachelor's Degree, 1989, Art History, English, Univ California-San Diego, Master's Degree, 2002, English",1,1989,55,1,0,0,0,1,1
89,"Wellesley College, Bachelor's Degree, 1989, Indiv-Major, University Texas-Austin, Master's Degree, 1993, Latin American Studies",1,1989,55,1,0,0,0,0,1
89,"Wellesley College, Bachelor's Degree, 1989, Philosophy, Spanish, Columbia Univ Columbia Coll, Master's Degree, 1997, Philosophy, Columbia Univ Columbia Coll, Master's Degree, 1995",0,1989,55,1,0,0,0,0,1
89,"Wellesley College, Bachelor's Degree, 1989, Economics, University Michigan-Ann Arbor, Master's Degree, 2004, Engineering",0,1989,55,1,0,0,0,1,0
89,"Wellesley College, B.A., 1989, Psychology and American Studies, Wellesley College, Bachelor's Degree, 1989, American Studies, Psychology, MIT Sloan School of Management, MBA, 1997, Massachusetts Inst of Tech, MBA - Master of Business Administration, 1997, Management",0,1989,55,1,0,0,0,1,1
89,"Wellesley College, Bachelor's Degree, 1989, Art History, Boston University, Master's Degree",0,1989,55,1,0,0,0,1,1
89,"Wellesley College, Bachelor of Arts (BA), 1989, International Relations, Harvard Univ, Master's Degree, 1994, Public Policy",0,1989,55,1,0,0,0,1,0
89,"Wellesley College, Bachelor's Degree, 1989, Economics, Philosophy, Univ of Maryland Baltimore, MBA - Master of Business Administration, 2016, Business Administration",0,1989,55,1,0,0,0,1,1
89,"Wellesley College, Bachelor's Degree, 1989, Philosophy, Northeastern University School of Law, JD - Juris Doctor, 1996",0,1989,55,0,0,0,0,0,1
89,"Wellesley College, Bachelor's Degree, 1989, French, Boston University, Master's Degree, Public Health",0,1989,55,1,0,0,0,0,1
89,"Wellesley College, Bachelor's Degree, 1989, English, Political Science, Wellesley College, Bachelor's Degree, Political Science, English",0,1989,55,0,0,0,0,1,1
89,"Wellesley College, Bachelor's Degree, 1989, French, Harvard Univ, Undergraduate Certificate, Christian Education",0,1989,55,0,0,0,0,1,1
89,"Wellesley College, Bachelor's Degree, 1989, Political Science, Univ Virginia, MBA - Master of Business Administration, 1995, Business Administration",0,1989,55,1,0,0,0,1,0
89,"Wellesley College, Bachelor's Degree, 1989, Political Science, United States Army War College, Master's Degree, 2003, University of Rhode Island, Master's Degree, 2000",0,1989,55,1,0,1,0,1,0
89,"Wellesley College, Bachelor's Degree, 1989, Art History, Northwestern Univ, PhD - Doctor of Philosophy, 2002, Art History, Northwestern Univ, Master's Degree, 1995, Art History, Harvard Univ, Master's Degree, 1993, Theology",0,1989,55,1,1,0,0,1,1
90,"Wellesley College, Bachelor's Degree, 1990, English, Indiv-Political Philosophy, Georgetown Univ, MBA - Master of Business Administration, 1998, Business Administration",1,1990,54,1,0,0,0,0,1
90,"Wellesley College, Bachelor's Degree, 1990, History, Italian",1,1990,54,0,0,0,0,1,1
90,"Wellesley College, Bachelor's Degree, 1990, French, Brown Univ, Master's Degree, 1995, French, Brown Univ, PhD - Doctor of Philosophy, 2000",1,1990,54,1,1,0,0,0,1
